time_window,n_posts,n_public,X_H,X_M,X_L,a,Q,n_mainstream,p_risk_mainstream,n_wemedia,p_risk_wemedia,n_government,r_proxy,dQ_dt,abs_dQ_dt,Q_volatility,Q_rolling_ac1,Q_rolling_mean,Q_rolling_var,Q_rolling_std
2023-01-19 04:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,0.10033955955097562,0.025780735326769208,-0.4912698412698413,0.06149299931612857,0.24797782021005138
2023-01-19 08:00:00,3,2,,,,,,0,,1,0.0,0,1.0,,,0.09184429296183326,0.08927877868313772,-0.47573696145124716,0.06948997588453372,0.26360951402507027
2023-01-19 12:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,0.08927877868313772,-0.47573696145124716,0.06948997588453372,0.26360951402507027
2023-01-19 16:00:00,8,7,0.0,0.14285714285714285,0.8571428571428571,0.8571428571428571,-0.8571428571428571,0,,1,0.0,0,1.0,,,,-0.5217932734900298,-0.5573696145124717,0.07994241082676455,0.28274088990940904
2023-01-19 20:00:00,6,5,0.0,0.6,0.4,0.4,-0.4,0,,1,1.0,0,1.0,0.4571428571428571,0.4571428571428571,,-0.6017682342454965,-0.6145124716553289,0.028483605082244495,0.16877086562035667
2023-01-20 00:00:00,3,2,,,,,,0,,1,0.0,0,1.0,,,,-0.7615652450476005,-0.5873015873015873,0.027960695389266776,0.16721451907435184
2023-01-20 04:00:00,3,1,,,,,,0,,2,1.0,0,1.0,,,,-0.7615652450476005,-0.5873015873015873,0.027960695389266776,0.16721451907435184
2023-01-20 08:00:00,5,3,,,,,,0,,1,0.0,0,1.0,,,,-0.7723150084304135,-0.5714285714285715,0.03306122448979588,0.18182745801939781
2023-01-20 12:00:00,7,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.5714285714285714,-0.2857142857142857,0,,0,,0,,,,0.3023715784073805,-0.2823358261669368,-0.5085714285714286,0.048326530612244886,0.21983296070481534
2023-01-20 16:00:00,5,4,,,,,,0,,0,,0,,,,,-0.23219021831729722,-0.4928571428571428,0.0627891156462585,0.25057756413186416
2023-01-20 20:00:00,4,2,,,,,,0,,2,0.5,0,1.0,,,,-0.1414213562373095,-0.5142857142857142,0.0914285714285714,0.3023715784073817
2023-01-21 00:00:00,2,2,,,,,,0,,0,,0,,,,,-0.1414213562373095,-0.5142857142857142,0.0914285714285714,0.3023715784073817
2023-01-21 04:00:00,2,1,,,,,,1,1.0,0,,0,0.0,,,,-0.1414213562373095,-0.5142857142857142,0.0914285714285714,0.3023715784073817
2023-01-21 08:00:00,1,0,,,,,,1,0.0,0,,0,0.0,,,,-0.1414213562373095,-0.5142857142857142,0.0914285714285714,0.3023715784073817
2023-01-21 12:00:00,4,2,,,,,,0,,2,0.0,0,1.0,,,,-0.1414213562373095,-0.5142857142857142,0.0914285714285714,0.3023715784073817
2023-01-21 16:00:00,2,1,,,,,,0,,0,,0,,,,,,-0.3428571428571428,0.006530612244898232,0.08081220356417855
2023-01-22 00:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.2857142857142857,,
2023-01-22 04:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.2857142857142857,,
2023-01-22 12:00:00,2,0,,,,,,0,,1,1.0,0,1.0,,,,,-0.2857142857142857,,
2023-01-22 16:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.2857142857142857,,
2023-01-22 20:00:00,6,6,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-23 00:00:00,2,2,,,,,,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-23 04:00:00,3,1,,,,,,0,,2,1.0,0,1.0,,,,,0.16666666666666666,,
2023-01-23 08:00:00,4,3,,,,,,1,1.0,0,,0,0.0,,,,,0.16666666666666666,,
2023-01-23 12:00:00,4,4,,,,,,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-23 20:00:00,2,2,,,,,,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-24 04:00:00,2,1,,,,,,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-24 08:00:00,2,1,,,,,,1,1.0,0,,0,0.0,,,,,0.16666666666666666,,
2023-01-24 12:00:00,5,2,,,,,,0,,3,0.6666666666666666,0,1.0,,,,,0.16666666666666666,,
2023-01-24 20:00:00,3,3,,,,,,0,,0,,0,,,,,,0.16666666666666666,,
2023-01-25 00:00:00,1,0,,,,,,0,,1,1.0,0,1.0,,,,,0.16666666666666666,,
2023-01-25 08:00:00,8,5,0.4,0.6,0.0,0.4,0.4,2,0.0,1,1.0,0,0.3333333333333333,,,,,0.2833333333333333,0.027222222222222234,0.16499158227686112
2023-01-25 12:00:00,2,1,,,,,,1,0.0,0,,0,0.0,,,,,0.4,,
2023-01-25 16:00:00,4,3,,,,,,1,0.0,0,,0,0.0,,,,,0.4,,
2023-01-25 20:00:00,5,4,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-26 00:00:00,2,2,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-26 04:00:00,1,1,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-26 08:00:00,4,2,,,,,,2,0.5,0,,0,0.0,,,,,0.4,,
2023-01-26 12:00:00,2,2,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-26 16:00:00,2,1,,,,,,1,1.0,0,,0,0.0,,,,,0.4,,
2023-01-26 20:00:00,4,4,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-27 00:00:00,3,3,,,,,,0,,0,,0,,,,,,0.4,,
2023-01-27 04:00:00,3,2,,,,,,1,0.0,0,,0,0.0,,,,,0.4,,
2023-01-27 08:00:00,2,0,,,,,,0,,2,0.5,0,1.0,,,,,,,
2023-01-27 12:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-01-27 16:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
2023-01-27 20:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-01-28 00:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-01-28 04:00:00,2,0,,,,,,1,0.0,1,1.0,0,0.5,,,,,,,
2023-01-28 08:00:00,3,1,,,,,,1,1.0,1,1.0,0,0.5,,,,,,,
2023-01-28 12:00:00,4,4,,,,,,0,,0,,0,,,,,,,,
2023-01-28 16:00:00,5,2,,,,,,1,1.0,2,0.0,0,0.6666666666666666,,,,,,,
2023-01-28 20:00:00,6,4,,,,,,0,,2,0.5,0,1.0,,,,,,,
2023-01-29 08:00:00,5,4,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-01-29 12:00:00,2,1,,,,,,1,0.0,0,,0,0.0,,,,,,,
2023-01-29 16:00:00,5,3,,,,,,0,,2,1.0,0,1.0,,,,,,,
2023-01-29 20:00:00,6,5,0.0,0.6,0.4,0.4,-0.4,0,,1,1.0,0,1.0,,,,,-0.4,,
2023-01-30 00:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-30 04:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-30 08:00:00,5,4,,,,,,1,1.0,0,,0,0.0,,,,,-0.4,,
2023-01-30 12:00:00,2,1,,,,,,0,,1,1.0,0,1.0,,,,,-0.4,,
2023-01-30 16:00:00,5,3,,,,,,1,1.0,1,0.0,0,0.5,,,,,-0.4,,
2023-01-30 20:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-31 00:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-31 04:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-31 08:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-31 12:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.4,,
2023-01-31 16:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,-0.4,,
2023-01-31 20:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-01 00:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-01 04:00:00,2,1,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-01 08:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
2023-02-01 12:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-01 16:00:00,13,12,0.0,0.25,0.75,0.75,-0.75,0,,1,1.0,0,1.0,,,,,-0.75,,
2023-02-01 20:00:00,9,8,0.0,0.25,0.75,0.75,-0.75,0,,1,1.0,0,1.0,0.0,0.0,,,-0.75,0.0,0.0
2023-02-02 00:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.75,0.0,0.0
2023-02-02 08:00:00,5,3,,,,,,1,1.0,1,1.0,0,0.5,,,,,-0.75,0.0,0.0
2023-02-02 12:00:00,4,4,,,,,,0,,0,,0,,,,,,-0.75,0.0,0.0
2023-02-02 16:00:00,7,6,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0,,1,0.0,0,1.0,,,0.048112522432468836,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-02 20:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-03 00:00:00,1,1,,,,,,0,,0,,0,,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-03 08:00:00,5,4,,,,,,1,1.0,0,,0,0.0,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-03 12:00:00,1,0,,,,,,1,0.0,0,,0,0.0,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-03 16:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-03 20:00:00,3,2,,,,,,1,0.0,0,,0,0.0,,,,-0.31622776601683794,-0.7222222222222222,0.002314814814814817,0.048112522432468836
2023-02-04 00:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.7083333333333333,0.0034722222222222238,0.058925565098878974
2023-02-04 04:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.6666666666666666,,
2023-02-04 08:00:00,4,2,,,,,,0,,2,0.5,0,1.0,,,,,-0.6666666666666666,,
2023-02-04 12:00:00,5,3,,,,,,0,,2,0.5,0,1.0,,,,,-0.6666666666666666,,
2023-02-04 16:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.6666666666666666,,
2023-02-04 20:00:00,9,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,1,1.0,1,1.0,0,0.5,,,,,-0.33333333333333337,,
2023-02-05 00:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-05 04:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-05 08:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-05 12:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-05 16:00:00,3,1,,,,,,1,1.0,1,1.0,0,0.5,,,,,-0.33333333333333337,,
2023-02-05 20:00:00,3,2,,,,,,1,0.0,0,,0,0.0,,,,,-0.33333333333333337,,
2023-02-06 00:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-06 04:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.33333333333333337,,
2023-02-06 08:00:00,8,7,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,-0.14285714285714285,0,,1,1.0,0,1.0,,,,,-0.2380952380952381,0.018140589569161005,0.13468700594029479
2023-02-06 12:00:00,2,2,,,,,,0,,0,,0,,,,,,-0.2380952380952381,0.018140589569161005,0.13468700594029479
2023-02-06 16:00:00,7,4,,,,,,0,,1,0.0,0,1.0,,,,,-0.2380952380952381,0.018140589569161005,0.13468700594029479
2023-02-06 20:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.14285714285714285,,
2023-02-07 00:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.14285714285714285,,
2023-02-07 04:00:00,1,0,,,,,,1,0.0,0,,0,0.0,,,,,-0.14285714285714285,,
2023-02-07 08:00:00,6,5,0.2,0.0,0.8,1.0,-0.6000000000000001,0,,1,1.0,0,1.0,,,,,-0.37142857142857144,0.1044897959183674,0.32324881425670754
2023-02-07 12:00:00,2,1,,,,,,1,1.0,0,,0,0.0,,,,,-0.37142857142857144,0.1044897959183674,0.32324881425670754
2023-02-07 16:00:00,7,6,0.16666666666666666,0.5,0.3333333333333333,0.5,-0.16666666666666666,0,,1,1.0,0,1.0,,,,-0.7993823636506691,-0.30317460317460315,0.06622071050642483,0.2573338502926205
2023-02-07 20:00:00,3,3,,,,,,0,,0,,0,,,,,-0.7993823636506691,-0.30317460317460315,0.06622071050642483,0.2573338502926205
2023-02-08 00:00:00,2,1,,,,,,0,,1,1.0,0,1.0,,,,-0.7993823636506691,-0.30317460317460315,0.06622071050642483,0.2573338502926205
2023-02-08 08:00:00,9,6,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,-0.33333333333333337,1,0.0,1,1.0,0,0.5,,,0.21858128414340006,-0.7924602142116437,-0.3107142857142857,0.04437452758881333,0.21065262302856172
2023-02-08 12:00:00,7,3,,,,,,0,,4,0.75,0,1.0,,,,-0.641936656459343,-0.3666666666666667,0.04777777777777781,0.21858128414340008
2023-02-08 16:00:00,4,4,,,,,,0,,0,,0,,,,,-0.641936656459343,-0.3666666666666667,0.04777777777777781,0.21858128414340008
2023-02-08 20:00:00,6,5,0.6,0.4,0.0,0.6,0.6,0,,1,1.0,0,1.0,,,,-0.31178742977457574,-0.12500000000000003,0.26546296296296296,0.515230980204959
2023-02-09 08:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,,-0.31178742977457574,-0.12500000000000003,0.26546296296296296,0.515230980204959
2023-02-09 12:00:00,13,10,0.1,0.6,0.3,0.4,-0.19999999999999998,1,1.0,1,0.0,0,0.5,,,0.5047918529600244,-0.24807926439011602,-0.14,0.20022222222222222,0.4474619785213289
2023-02-09 16:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,-0.24807926439011602,-0.14,0.20022222222222222,0.4474619785213289
2023-02-09 20:00:00,6,4,,,,,,0,,2,0.0,0,1.0,,,,-0.5056663203317672,-0.024999999999999994,0.17879629629629626,0.42284311073528946
2023-02-10 00:00:00,1,1,,,,,,0,,0,,0,,,,,-0.5056663203317672,-0.024999999999999994,0.17879629629629626,0.42284311073528946
2023-02-10 04:00:00,1,1,,,,,,0,,0,,0,,,,,-0.7948915478824797,0.022222222222222227,0.25481481481481477,0.5047918529600243
2023-02-10 08:00:00,6,4,,,,,,0,,2,0.5,0,1.0,,,,-0.7948915478824797,0.022222222222222227,0.25481481481481477,0.5047918529600243
2023-02-10 12:00:00,9,4,,,,,,0,,4,0.5,0,1.0,,,,-0.7948915478824797,0.022222222222222227,0.25481481481481477,0.5047918529600243
2023-02-10 16:00:00,3,2,,,,,,1,1.0,0,,0,0.0,,,,,0.2,0.31999999999999984,0.5656854249492379
2023-02-10 20:00:00,3,3,,,,,,0,,0,,0,,,,,,0.2,0.31999999999999984,0.5656854249492379
2023-02-11 00:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,0.2,0.31999999999999984,0.5656854249492379
2023-02-11 04:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.19999999999999998,,
2023-02-11 08:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.19999999999999998,,
2023-02-11 12:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-11 16:00:00,4,4,,,,,,0,,0,,0,,,,,,,,
2023-02-11 20:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-12 00:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-12 08:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-12 12:00:00,5,5,0.2,0.6,0.2,0.4,0.0,0,,0,,0,,,,,,0.0,,
2023-02-12 16:00:00,2,2,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-12 20:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-13 04:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-13 08:00:00,4,3,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-13 12:00:00,3,1,,,,,,0,,2,1.0,0,1.0,,,,,0.0,,
2023-02-13 16:00:00,3,3,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-13 20:00:00,4,3,,,,,,0,,1,0.0,0,1.0,,,,,0.0,,
2023-02-14 04:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-14 08:00:00,5,1,,,,,,0,,4,1.0,0,1.0,,,,,0.0,,
2023-02-14 12:00:00,3,2,,,,,,0,,1,1.0,0,1.0,,,,,0.0,,
2023-02-14 16:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,0.0,,
2023-02-14 20:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-15 08:00:00,3,0,,,,,,0,,3,0.6666666666666666,0,1.0,,,,,,,
2023-02-15 12:00:00,3,2,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-15 16:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-15 20:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-16 00:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-16 04:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-16 08:00:00,2,0,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-16 12:00:00,6,2,,,,,,0,,3,1.0,0,1.0,,,,,,,
2023-02-16 16:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
2023-02-16 20:00:00,4,4,,,,,,0,,0,,0,,,,,,,,
2023-02-17 00:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-17 08:00:00,1,0,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-17 12:00:00,3,0,,,,,,0,,3,0.6666666666666666,0,1.0,,,,,,,
2023-02-17 16:00:00,3,1,,,,,,0,,0,,0,,,,,,,,
2023-02-17 20:00:00,4,4,,,,,,0,,0,,0,,,,,,,,
2023-02-18 00:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-18 04:00:00,1,0,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-18 08:00:00,6,4,,,,,,0,,2,0.5,0,1.0,,,,,,,
2023-02-18 12:00:00,3,2,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-18 16:00:00,6,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0,0,,0,,0,,,,,,0.0,,
2023-02-18 20:00:00,4,4,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-19 04:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-19 08:00:00,2,1,,,,,,0,,1,1.0,0,1.0,,,,,0.0,,
2023-02-19 12:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,,0.0,,
2023-02-19 20:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-20 00:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-20 08:00:00,2,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-20 12:00:00,3,0,,,,,,0,,3,1.0,0,1.0,,,,,0.0,,
2023-02-20 16:00:00,2,1,,,,,,0,,1,1.0,0,1.0,,,,,0.0,,
2023-02-20 20:00:00,1,1,,,,,,0,,0,,0,,,,,,0.0,,
2023-02-21 08:00:00,5,4,,,,,,0,,1,1.0,0,1.0,,,,,0.0,,
2023-02-21 12:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
2023-02-21 16:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-21 20:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-22 00:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-22 08:00:00,4,2,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-22 12:00:00,5,5,0.2,0.2,0.6,0.8,-0.39999999999999997,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-22 16:00:00,5,3,,,,,,0,,1,1.0,0,1.0,,,,,-0.39999999999999997,,
2023-02-22 20:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-23 08:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-23 12:00:00,3,2,,,,,,0,,1,0.0,0,1.0,,,,,-0.39999999999999997,,
2023-02-23 16:00:00,3,3,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-23 20:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-24 04:00:00,2,1,,,,,,0,,1,0.0,0,1.0,,,,,-0.39999999999999997,,
2023-02-24 08:00:00,1,1,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-24 16:00:00,4,0,,,,,,0,,3,0.6666666666666666,0,1.0,,,,,-0.39999999999999997,,
2023-02-25 04:00:00,1,0,,,,,,0,,1,1.0,0,1.0,,,,,-0.39999999999999997,,
2023-02-25 08:00:00,1,0,,,,,,0,,0,,0,,,,,,-0.39999999999999997,,
2023-02-25 12:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-25 16:00:00,1,0,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-25 20:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
2023-02-26 08:00:00,1,0,,,,,,0,,0,,0,,,,,,,,
2023-02-26 16:00:00,5,4,,,,,,0,,1,0.0,0,1.0,,,,,,,
2023-02-26 20:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-27 08:00:00,4,3,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-27 12:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-27 16:00:00,2,2,,,,,,0,,0,,0,,,,,,,,
2023-02-27 20:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-28 08:00:00,2,0,,,,,,0,,2,0.5,0,1.0,,,,,,,
2023-02-28 12:00:00,1,1,,,,,,0,,0,,0,,,,,,,,
2023-02-28 16:00:00,3,2,,,,,,0,,1,1.0,0,1.0,,,,,,,
2023-02-28 20:00:00,3,3,,,,,,0,,0,,0,,,,,,,,
