window_start,window_end,n_days,lag,direction,F,p_value
2022-11-16,2023-05-14,180,2,wemedia_to_mainstream,0.8305358319957216,0.43754577594809263
2022-11-16,2023-05-14,180,3,wemedia_to_mainstream,0.8678585606500572,0.45899726683498776
2022-12-16,2023-06-13,180,1,mainstream_to_wemedia,7.072101087780714,0.008551848605968249
2022-12-16,2023-06-13,180,2,mainstream_to_wemedia,3.8322224695518448,0.02352340254622265
2022-12-16,2023-06-13,180,3,mainstream_to_wemedia,2.9827665257788945,0.03286240708816823
2022-12-16,2023-06-13,180,1,wemedia_to_mainstream,0.5644452952819373,0.45347809357305535
2022-12-16,2023-06-13,180,2,wemedia_to_mainstream,1.3367622531873102,0.26539437360055884
2022-12-16,2023-06-13,180,3,wemedia_to_mainstream,1.0297245765821912,0.38089618385873414
2023-01-15,2023-07-13,180,1,mainstream_to_wemedia,12.807307140985014,0.00044623927026576915
2023-01-15,2023-07-13,180,2,mainstream_to_wemedia,4.676344421396557,0.010521679930286632
2023-01-15,2023-07-13,180,3,mainstream_to_wemedia,2.4226295849271997,0.06763810813742699
2023-01-15,2023-07-13,180,1,wemedia_to_mainstream,14.1335045941232,0.00023150563622253983
2023-01-15,2023-07-13,180,2,wemedia_to_mainstream,7.909388948176625,0.0005165110814768781
2023-01-15,2023-07-13,180,3,wemedia_to_mainstream,4.459244138442507,0.0048240928662093285
2023-02-14,2023-08-12,180,1,mainstream_to_wemedia,25.10554216937715,1.3137115904005014e-06
2023-02-14,2023-08-12,180,2,mainstream_to_wemedia,7.593997594471455,0.0006899017042306665
2023-02-14,2023-08-12,180,3,mainstream_to_wemedia,2.8604751038598777,0.038493175833046234
2023-02-14,2023-08-12,180,1,wemedia_to_mainstream,13.796225385456262,0.00027334433864567576
2023-02-14,2023-08-12,180,2,wemedia_to_mainstream,14.708437213498826,1.2608026557225926e-06
2023-02-14,2023-08-12,180,3,wemedia_to_mainstream,8.001638493698776,5.084959841827885e-05
2023-03-16,2023-09-11,180,1,mainstream_to_wemedia,15.831048426563761,0.00010108311436951567
2023-03-16,2023-09-11,180,2,mainstream_to_wemedia,7.4250903219967395,0.0008059035098477718
2023-03-16,2023-09-11,180,3,mainstream_to_wemedia,4.213586864468706,0.006640267779043363
2023-03-16,2023-09-11,180,1,wemedia_to_mainstream,7.21350018455186,0.007928271665521014
2023-03-16,2023-09-11,180,2,wemedia_to_mainstream,8.196905436941536,0.00039705229616582294
2023-03-16,2023-09-11,180,3,wemedia_to_mainstream,4.18096907374718,0.006928117820487856
2023-04-15,2023-10-11,180,1,mainstream_to_wemedia,14.784523801750195,0.0001682352831290368
2023-04-15,2023-10-11,180,2,mainstream_to_wemedia,7.015089812219782,0.0011765940633494676
2023-04-15,2023-10-11,180,3,mainstream_to_wemedia,4.147532705999842,0.007236158153108407
2023-04-15,2023-10-11,180,1,wemedia_to_mainstream,8.947948110670431,0.0031764180866492575
2023-04-15,2023-10-11,180,2,wemedia_to_mainstream,9.067317326526055,0.00017994120352538
2023-04-15,2023-10-11,180,3,wemedia_to_mainstream,4.664647652573538,0.0036936090783914466
2023-05-15,2023-11-10,180,1,mainstream_to_wemedia,18.391421493948194,2.9599225039089738e-05
2023-05-15,2023-11-10,180,2,mainstream_to_wemedia,8.809472489308007,0.00022731264688014008
2023-05-15,2023-11-10,180,3,mainstream_to_wemedia,5.5021723488582035,0.0012465909725629665
2023-05-15,2023-11-10,180,1,wemedia_to_mainstream,5.805330419912506,0.017008641708717742
2023-05-15,2023-11-10,180,2,wemedia_to_mainstream,5.72730809242234,0.0039043047879325776
2023-05-15,2023-11-10,180,3,wemedia_to_mainstream,2.7352417806125264,0.045247999855854815
2023-06-14,2023-12-10,180,1,mainstream_to_wemedia,12.102732681113624,0.0006345694677396541
2023-06-14,2023-12-10,180,2,mainstream_to_wemedia,5.183752673525209,0.006510320137466663
2023-06-14,2023-12-10,180,3,mainstream_to_wemedia,3.488487804174588,0.017052470790539176
2023-06-14,2023-12-10,180,1,wemedia_to_mainstream,2.345869281679307,0.12741094827896127
2023-06-14,2023-12-10,180,2,wemedia_to_mainstream,0.3175569652369109,0.7283486112811399
2023-06-14,2023-12-10,180,3,wemedia_to_mainstream,0.4309791272417775,0.7310758950649527
2023-07-14,2024-01-09,180,1,mainstream_to_wemedia,5.569584747103193,0.019370434415395876
2023-07-14,2024-01-09,180,2,mainstream_to_wemedia,3.170481221975386,0.044433600736657475
2023-07-14,2024-01-09,180,3,mainstream_to_wemedia,2.8943040000095,0.03684637553625125
2023-07-14,2024-01-09,180,1,wemedia_to_mainstream,0.2396181973533731,0.6250915495674638
2023-07-14,2024-01-09,180,2,wemedia_to_mainstream,0.27880662798577566,0.7570255558910475
2023-07-14,2024-01-09,180,3,wemedia_to_mainstream,0.31136107188044726,0.8171536234318494
2023-08-13,2024-02-08,180,1,mainstream_to_wemedia,3.012898009903369,0.08435464426067452
2023-08-13,2024-02-08,180,2,mainstream_to_wemedia,2.0184787264927713,0.1359744625262438
2023-08-13,2024-02-08,180,3,mainstream_to_wemedia,1.8335708904755972,0.14292066587212338
2023-08-13,2024-02-08,180,1,wemedia_to_mainstream,0.005465040263990222,0.9411532908193847
2023-08-13,2024-02-08,180,2,wemedia_to_mainstream,0.12028517097732556,0.886741637966298
2023-08-13,2024-02-08,180,3,wemedia_to_mainstream,0.14871812311965985,0.9303973169379869
2023-09-12,2024-03-09,180,1,mainstream_to_wemedia,5.247674033045471,0.02316180879024976
2023-09-12,2024-03-09,180,2,mainstream_to_wemedia,4.370781902252418,0.014066769631010279
2023-09-12,2024-03-09,180,3,mainstream_to_wemedia,2.990179038347435,0.03254863876408165
2023-09-12,2024-03-09,180,1,wemedia_to_mainstream,2.0056700993529812,0.15847941108827945
2023-09-12,2024-03-09,180,2,wemedia_to_mainstream,0.9125820236027379,0.4034100628059907
2023-09-12,2024-03-09,180,3,wemedia_to_mainstream,0.6977857167473411,0.5546139190281715
2023-10-12,2024-04-08,180,1,mainstream_to_wemedia,2.4749205189910266,0.11747121783596737
2023-10-12,2024-04-08,180,2,mainstream_to_wemedia,1.2746024160383307,0.28215383503964975
2023-10-12,2024-04-08,180,3,mainstream_to_wemedia,0.8634426745645303,0.46130218979034476
2023-10-12,2024-04-08,180,1,wemedia_to_mainstream,0.08560147760237771,0.7701898999242929
2023-10-12,2024-04-08,180,2,wemedia_to_mainstream,0.22364560948694248,0.7998292679245466
2023-10-12,2024-04-08,180,3,wemedia_to_mainstream,0.14957822668269438,0.9298463647993604
2023-11-11,2024-05-08,180,1,mainstream_to_wemedia,0.015457618761831497,0.9011969290382308
2023-11-11,2024-05-08,180,2,mainstream_to_wemedia,0.12299090362860673,0.8843489552390873
2023-11-11,2024-05-08,180,3,mainstream_to_wemedia,0.33745940332592084,0.7982671132386203
2023-11-11,2024-05-08,180,1,wemedia_to_mainstream,0.10659274365305474,0.7444450160675768
2023-11-11,2024-05-08,180,2,wemedia_to_mainstream,0.10528753460326011,0.9001233146907115
2023-11-11,2024-05-08,180,3,wemedia_to_mainstream,0.06650745069066384,0.9775908550077179
2023-12-11,2024-06-07,180,1,mainstream_to_wemedia,0.0009351083255902676,0.9756395074311456
2023-12-11,2024-06-07,180,2,mainstream_to_wemedia,0.252930606941706,0.7768084105086259
2023-12-11,2024-06-07,180,3,mainstream_to_wemedia,0.2512324235616005,0.8603786177760556
2023-12-11,2024-06-07,180,1,wemedia_to_mainstream,0.03485490731537849,0.8521150459576349
2023-12-11,2024-06-07,180,2,wemedia_to_mainstream,0.0688039966867096,0.9335351645948694
2023-12-11,2024-06-07,180,3,wemedia_to_mainstream,0.07891524120091074,0.9713586752793214
2024-01-10,2024-07-07,180,1,mainstream_to_wemedia,0.01600175230861972,0.8994821026464217
2024-01-10,2024-07-07,180,2,mainstream_to_wemedia,0.01253521005906649,0.9875439253072869
2024-01-10,2024-07-07,180,3,mainstream_to_wemedia,0.4225574258413084,0.7370618340211643
2024-01-10,2024-07-07,180,1,wemedia_to_mainstream,0.17555599461177418,0.6757314006047768
2024-01-10,2024-07-07,180,2,wemedia_to_mainstream,0.19376150495909514,0.8240329072211365
2024-01-10,2024-07-07,180,3,wemedia_to_mainstream,0.18796679500590366,0.9044821901371732
2024-02-09,2024-08-06,180,1,mainstream_to_wemedia,0.010978744984159482,0.916670085223674
2024-02-09,2024-08-06,180,2,mainstream_to_wemedia,0.026875911032315607,0.9734860960872879
