source_uid,status,n_pages,n_edges,endpoint,error
2118081770,ok,10,178,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2118416371,ok,5,78,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2118954272,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2121642273,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2124905375,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2125879690,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2127460165,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2129255247,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2131709681,ok,8,114,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2132685735,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2133521687,ok,3,24,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2134108063,ok,3,28,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2134135511,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2134630690,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2134950257,ok,9,142,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2137096053,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2138400997,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2139861805,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2141095345,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2141567410,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2142876740,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2143559904,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2143709540,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2152543257,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2152923812,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2154009185,ok,10,171,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2157508754,ok,10,173,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2161876737,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2161901510,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2163678557,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2164013802,ok,7,88,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2164439107,ok,6,92,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2167052484,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2167329190,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2168055395,ok,4,40,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2170445764,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2170477640,ok,7,112,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2171536211,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2174112087,ok,3,36,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2174646405,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2174860244,ok,10,153,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2176270443,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2183542485,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2186521450,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2186800792,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2187535351,ok,4,53,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2187968894,ok,8,102,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2188080993,ok,7,90,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2188506305,ok,10,135,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2189116143,ok,4,30,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2190305331,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2190499411,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2193031994,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2194504785,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2195600811,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2196726775,ok,10,112,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2196783185,ok,2,7,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2198692254,ok,10,174,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2199387042,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2203108500,ok,10,164,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2205025947,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2205381334,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2205517927,ok,4,44,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2206637513,ok,8,127,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2206737074,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2208533094,ok,10,169,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2209559030,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2210909657,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2212083817,ok,2,17,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2216341233,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2218090547,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2219368761,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2230013460,ok,8,118,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2230861607,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2231010774,ok,6,34,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2231369404,ok,6,91,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2233879571,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
2234484455,ok,6,92,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2235045844,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2237112365,ok,6,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2239082677,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2240477037,ok,10,157,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2242064182,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2242982541,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2244258324,ok,8,107,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2245135751,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2246881577,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2247685444,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2248824312,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
2248856694,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2249335024,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2249862724,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2249954943,ok,2,14,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2250113291,ok,9,108,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2255056147,ok,10,150,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2255211415,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2257633852,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2258175181,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2259195560,ok,10,160,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2259420502,ok,5,64,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2259981922,ok,7,88,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2260061040,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2262447213,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2263023677,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2263163987,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2265227392,ok,8,115,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2267320952,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2272428481,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2274430285,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2274787894,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
2274859032,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2275345674,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2276523862,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2276843834,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2279339127,ok,10,175,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2281157913,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2282297391,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2282551273,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2285875161,ok,5,66,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2287707837,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2291398203,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2291934247,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2292520080,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2292896411,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2292957990,ok,8,103,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2294386920,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2294559854,ok,5,66,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2296958064,ok,7,88,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2297592874,ok,10,197,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2297681527,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2297916973,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2301296073,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2301531864,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2302781445,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2303044865,ok,9,132,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2304270645,ok,9,150,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2304655775,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2304979665,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2307707510,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2310663307,ok,10,181,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2310685794,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2311752575,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2313061913,ok,6,69,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2314556797,ok,5,60,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2314641945,ok,6,43,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2315534114,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2317483907,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2319945127,ok,5,61,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2322741077,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2323112975,ok,10,168,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2325104617,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2327225545,ok,10,178,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2327486123,ok,10,168,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2329549660,ok,2,13,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2330953903,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2331364494,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
2331525063,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2335350627,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2340359675,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2340930634,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2341771593,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2343287033,ok,5,55,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2346071144,ok,9,121,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2347121675,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2347562445,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
2352253323,ok,6,78,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2353412907,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2354486417,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2355489450,ok,10,183,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2358003447,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2358877651,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2359614080,ok,6,73,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2359783964,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2360531620,ok,6,92,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2362612712,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2365841653,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
2368335723,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2370264211,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2371432842,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
2373327345,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
